province,type_of_dwelling,income,marital_status,age_group,sex,food_expenditure,clothing_expenditure,transportation_expenditure,personal_care_expenditure,recreation_expenditure,tobacco_alcohol_expenditure,miscellaneous_expenditure,total_consumption_expenditure,total_expenditure,weeks_worked
NL,row_house,34000,married,50-54,1,6400,2670,4565,875,2270,1500,255,33852,43354,19
NL,single_detached,47000,married,35-39,1,5200,2022,3526,486,2395,100,531,32185,48290,52
NL,single_detached,30000,married,35-39,1,4740,1912,4872,700,3085,960,1351,41190,66351,52
NL,single_detached,29000,other,45-49,2,9300,4110,9032,650,1295,1100,1669,52293,59837,45
NL,duplex,90000,married,50-54,1,11100,1120,8466,230,1610,0,2730,41846,76529,52
NL,single_detached,12000,other,50-54,1,720,100,250,160,75,740,50,8793,11998,26
PE,single_detached,48000,other,45-49,1,10340,1200,5593,988,1285,3798,511,41681,46539,52
PE,apartment,29000,never_married,45-49,1,5400,306,3050,500,625,1240,632,21118,27044,52
PE,single_detached,44000,other,40-44,2,4500,2220,2671,650,360,3800,240,29815,41972,52
PE,single_detached,18000,married,65-69,1,3980,693,2132,400,1098,1860,145,24936,30699,20
PE,single_detached,33000,other,50-54,2,3854,960,4836,570,744,20,45,20027,24456,52
PE,single_detached,31000,married,60-64,1,4410,670,6835,430,540,700,110,26770,32284,22
PE,single_detached,25000,married,40-44,1,5650,4200,7670,1500,4830,100,680,66190,95460,18
PE,other,28000,other,35-39,2,4950,1450,3594,670,1390,150,480,25746,27283,25
PE,single_detached,71000,other,45-49,2,5300,1075,5917,1133,1133,1038,325,32162,44428,52
PE,single_detached,79000,married,35-39,2,12075,1660,9950,375,3180,750,1490,55757,88647,42
PE,single_detached,70000,married,45-49,1,9600,3400,38740,2190,4870,300,1890,74015,94788,26
PE,single_detached,27000,married,35-39,2,9900,3825,23485,1700,3445,0,120,65475,74183,52
PE,single_detached,44000,married,45-49,1,2530,4000,15306,440,5356,7790,864,60444,77378,52
PE,single_detached,21000,married,60-64,1,8040,1256,5496,265,1224,1500,687,38759,53445,17
PE,single_detached,42000,married,55-59,1,6000,585,20491,760,8190,3890,180,63239,70760,24
PE,single_detached,35000,other,30-34,1,4580,200,4680,660,2930,6900,480,32710,41463,52
PE,other,34000,married,45-49,2,10200,2400,3950,800,2110,3800,760,34956,49895,52
PE,single_detached,30000,married,45-49,2,8200,2800,8980,685,2045,4200,740,40585,56250,52
PE,single_detached,27000,other,35-39,2,3610,1895,2944,560,2533,30,285,24900,25247,35
PE,other,24000,never_married,55-59,1,3498,330,3921,251,740,2150,50,19510,24273,52
PE,single_detached,32000,married,30-34,1,5600,910,7028,765,1526,1600,330,33636,43878,40
PE,single_detached,26000,married,30-34,2,3600,870,3230,500,4542,480,369,34089,54436,52
PE,other,52000,other,35-39,1,8580,475,2710,260,2430,125,640,26168,37068,52
PE,single_detached,41000,other,60-64,1,3600,2100,9691,670,1520,500,656,26501,36233,52
PE,apartment,35000,married,25-29,2,8050,2475,11180,1080,1090,700,1500,60348,70125,52
PE,single_detached,40000,other,55-59,1,7420,1010,2565,360,910,410,212,27754,36884,52
PE,single_detached,35000,married,25-29,1,6000,1045,10210,630,1260,1320,850,37610,51064,52
PE,single_detached,45000,married,35-39,1,9240,915,3115,1343,405,1510,220,42011,55172,52
PE,single_detached,26000,married,50-54,1,9320,2707,13660,1265,5260,650,616,48885,50162,18
PE,single_detached,56000,married,35-39,1,6660,1760,8080,1925,1950,480,432,49995,64354,52
PE,single_detached,40000,married,45-49,2,12700,2430,8093,835,3010,350,271,46465,74259,52
PE,single_detached,50000,never_married,40-44,2,2320,2780,2495,870,830,270,846,26849,46660,52
PE,single_detached,75000,married,50-54,2,6020,2150,6960,580,7970,1650,1959,43726,90956,52
PE,single_detached,40000,married,25-29,2,6130,5980,9440,1223,2860,1840,1050,51547,73079,52
PE,single_detached,41000,married,25-29,1,7000,1660,17352,390,3666,620,565,48031,53065,36
PE,other,30000,never_married,<25,2,3280,1700,34660,630,2010,240,510,62220,71336,52
PE,single_detached,36000,married,65-69,2,4800,1650,5700,955,655,150,250,26380,44784,20
PE,single_detached,27000,married,30-34,2,12860,3570,14372,1320,7788,6240,108,61700,70324,52
PE,single_detached,31000,married,35-39,2,6140,2670,14130,665,2286,0,96,43185,71345,52
PE,single_detached,31000,married,30-34,2,7800,5900,17894,1290,4450,1200,200,57564,62323,20
PE,single_detached,13000,married,55-59,1,10704,1190,7906,1990,1620,100,650,43745,53553,22
PE,single_detached,40000,married,40-44,2,3700,2961,8195,1070,2065,400,518,35626,59333,52
PE,single_detached,25000,married,25-29,2,6900,1750,15310,1550,2120,1700,300,55091,68894,52
PE,single_detached,24000,married,50-54,1,9150,1090,5025,655,2575,30,1359,37098,48042,44
PE,single_detached,14000,married,55-59,2,4240,450,6740,275,788,0,275,30718,34923,17
PE,single_detached,31000,other,60-64,2,2464,583,3870,372,775,0,699,17243,24805,35
PE,single_detached,47000,married,55-59,1,4390,2315,290,1410,3070,3400,247,32272,47111,52
PE,single_detached,24000,married,50-54,2,3040,1682,3880,1160,880,2940,442,34034,50457,52
PE,single_detached,34000,never_married,35-39,2,7830,5080,9160,1350,865,1270,2264,53072,55254,52
PE,single_detached,40000,other,40-44,2,7440,2570,7560,1275,2180,4840,50,49476,64114,52
PE,other,37000,other,40-44,1,3350,360,3430,140,4790,300,470,22800,37127,44
PE,other,35000,married,60-64,1,6800,480,3060,515,2360,0,300,34313,47899,52
PE,other,31000,never_married,50-54,2,1500,1700,2480,860,300,1200,400,18964,24989,52
PE,single_detached,27000,married,55-59,2,9040,1580,18377,1625,1885,3695,548,53708,60610,44
PE,single_detached,14000,married,45-49,2,6760,2070,4609,775,4210,2,530,29329,42750,52
PE,single_detached,30000,married,55-59,1,9260,1461,6435,1040,2935,0,1045,42840,56577,17
PE,single_detached,32000,married,35-39,1,11390,4750,11045,2100,3512,200,160,55443,66737,30
PE,single_detached,50000,married,30-34,2,8355,1870,8653,3321,5784,1090,1597,56908,75624,22
PE,single_detached,32000,married,35-39,2,5500,2430,7920,1700,1850,150,500,47485,53665,52
PE,single_detached,31000,other,60-64,2,3681,1312,4845,701,399,2905,699,20496,33065,26
PE,single_detached,35000,married,60-64,1,3400,1660,20890,710,1048,16,380,39485,50417,28
PE,single_detached,32000,married,45-49,2,10188,2240,8818,893,579,1760,240,42963,62078,26
PE,single_detached,21000,married,35-39,1,2672,1064,1981,595,1245,3200,120,20367,21903,52
PE,single_detached,79000,never_married,40-44,1,5300,570,6030,180,724,610,396,36738,83963,52
PE,single_detached,38000,other,40-44,2,5400,3250,6160,995,4835,860,750,48244,61231,30
PE,single_detached,20000,married,35-39,2,3800,3130,4620,1030,9265,400,425,38061,53292,44
PE,single_detached,17000,other,60-64,2,1660,195,3330,180,420,3753,36,11624,16779,52
PE,single_detached,47000,married,40-44,2,9200,3585,9960,1100,2170,250,2550,43311,65790,52
PE,single_detached,45000,married,50-54,2,4350,2450,10015,1500,7186,2300,250,64712,87986,45
PE,single_detached,52000,married,50-54,1,8500,3000,8415,800,1380,200,2079,53830,91172,52
PE,apartment,37000,never_married,30-34,1,4040,2580,3820,900,720,7320,160,36585,41012,52
PE,other,22000,married,50-54,1,6080,1925,6260,920,825,0,150,26008,32842,52
PE,single_detached,20000,married,<25,2,5600,1330,2540,1735,3488,2760,216,33828,35150,20
PE,other,39000,never_married,55-59,1,4840,524,11440,800,1245,0,570,35193,44558,38
PE,single_detached,47000,married,55-59,1,8200,3300,18050,2160,3180,500,800,61895,76595,52
PE,single_detached,46000,married,25-29,2,11050,4600,5298,1400,4377,2200,315,44290,63969,30
PE,single_detached,25000,married,50-54,1,8424,967,2756,460,1280,0,60,28210,33722,52
PE,single_detached,29000,married,60-64,1,13375,3010,19400,3538,2999,3905,390,77912,86248,52
PE,single_detached,22000,married,30-34,2,7150,3010,3530,770,4400,200,120,46672,63663,46
PE,single_detached,36000,married,55-59,2,8325,2685,5470,810,4566,70,1113,49366,77170,52
PE,other,45000,married,30-34,1,7040,4540,10410,2575,5355,700,1785,69810,99818,52
PE,other,45000,never_married,35-39,2,1710,1340,3180,530,816,595,600,28686,48179,52
PE,single_detached,31000,married,50-54,1,11456,2662,6956,1185,3095,180,450,62216,83915,52
PE,single_detached,29000,married,25-29,1,9650,1180,7770,400,1305,2360,780,33047,35437,32
PE,single_detached,18000,married,35-39,1,5000,1400,7805,560,1630,3940,150,36867,38485,16
PE,single_detached,38000,married,55-59,2,5860,1035,5535,670,4160,800,390,36493,64542,52
PE,single_detached,34000,married,35-39,2,12800,3570,8355,1830,6283,1040,414,76367,89765,30
PE,single_detached,72000,other,40-44,2,6990,3985,3673,1450,1645,185,1231,50828,65742,52
PE,single_detached,10000,married,50-54,1,10680,6440,8210,2180,6450,1660,1435,69100,97403,40
PE,single_detached,61000,married,55-59,1,7600,2995,30950,875,5581,1200,550,65329,89904,52
PE,single_detached,25000,married,55-59,1,10060,4150,8390,1760,4649,4510,300,59877,86224,52
PE,apartment,39000,other,50-54,2,6660,5000,12163,1090,3477,5845,800,56708,68447,32
PE,single_detached,43000,married,45-49,1,6910,965,9420,580,2117,1760,120,58285,66677,32
PE,other,32000,married,60-64,1,8500,1700,3845,410,2250,5100,550,36100,48499,52
PE,single_detached,52000,other,55-59,2,4760,1840,3200,1125,2605,600,1280,40444,68855,52
PE,single_detached,65000,married,45-49,1,13770,9817,11190,2480,8566,220,1382,74170,97983,52
PE,single_detached,47000,married,55-59,2,6090,1959,13426,698,8671,43,225,45456,66551,52
PE,single_detached,50000,married,50-54,1,8772,6055,5318,2630,2354,0,1420,67279,99491,52
PE,single_detached,24000,married,40-44,2,9838,3086,5698,465,4009,314,650,52298,75052,52
PE,single_detached,33000,married,60-64,1,6981,1035,3290,325,938,0,240,27211,31727,20
PE,single_detached,49000,married,50-54,1,10900,6770,16623,2160,5036,375,1880,73389,98899,52
PE,single_detached,60000,other,50-54,1,9640,4260,12967,1036,4884,3324,1107,60131,79802,52
PE,single_detached,67000,never_married,50-54,2,4300,575,2254,2305,2777,920,839,42454,64840,52
PE,single_detached,20000,never_married,<25,2,1800,1800,4916,2160,242,580,730,22608,23994,40
PE,apartment,40000,married,<25,1,2700,1650,4990,1300,4067,550,400,28690,34023,52
PE,apartment,74000,other,60-64,1,8250,150,1800,112,1768,50,150,57760,76860,52
PE,semi_detached,32000,married,25-29,2,4460,1250,5670,1150,2180,180,270,32660,35017,26
PE,single_detached,23000,married,60-64,2,5265,1885,2036,635,950,1254,25,36669,46389,52
PE,single_detached,77000,never_married,40-44,2,9500,1500,2603,800,2895,30,1250,46744,70852,52
PE,single_detached,50000,married,40-44,2,9350,2400,5410,1050,3800,40,620,45483,99438,52
PE,single_detached,53000,married,55-59,1,8550,1850,4710,950,5047,1400,1020,55245,92065,52
PE,duplex,31000,married,55-59,1,7000,1400,2330,820,1620,6000,500,35630,54631,44
PE,duplex,53000,married,30-34,1,7750,2200,19780,1340,2220,1200,1600,60416,95438,52
PE,other,10000,other,50-54,2,3250,292,4417,135,797,0,279,24186,29980,16
PE,semi_detached,38000,married,30-34,2,6653,1360,5716,1710,2740,1120,180,47464,67695,52
PE,single_detached,43000,married,45-49,1,10060,5850,6945,1760,3790,1300,701,62348,93454,52
PE,other,27000,never_married,25-29,1,6440,1746,11060,845,1888,2100,170,39536,54983,17
PE,single_detached,66000,married,30-34,1,6050,3375,4520,1260,6375,620,868,57818,90539,52
PE,single_detached,32000,married,50-54,2,7910,2302,3821,2615,3300,700,150,40666,65497,52
PE,semi_detached,44000,married,45-49,1,6410,1410,23340,1170,4830,170,1083,49996,70218,52
PE,duplex,34000,never_married,45-49,2,4750,25,5006,350,946,170,36,25343,34208,32
PE,apartment,49000,married,40-44,2,9500,3564,12770,810,3610,110,1100,57329,83006,52
PE,single_detached,32000,married,75-79,1,6600,550,14340,725,1980,0,350,39722,46536,52
PE,single_detached,41000,married,50-54,2,7140,975,5846,435,1956,400,2032,31683,58037,52
PE,row_house,23000,married,55-59,2,6350,1112,6266,125,7620,2640,240,36542,42704,23
PE,other,55000,married,30-34,1,8570,2800,6618,1920,5037,3300,540,48806,69083,52
PE,other,46000,married,30-34,2,8400,4580,3396,1880,4890,2416,1177,55354,71744,52
PE,other,45000,married,55-59,2,5150,2075,9481,790,4053,6740,403,45080,60560,52
PE,other,62000,never_married,40-44,2,6715,1080,6690,1078,2949,1212,1241,48030,64138,47
PE,single_detached,35000,never_married,45-49,2,2625,920,5262,575,1521,20,100,24730,34765,52
PE,other,60000,never_married,50-54,2,4660,460,6080,730,970,0,2014,34704,52784,52
PE,other,47000,other,50-54,2,7500,4005,5260,1055,1198,1050,538,43335,55342,52
PE,duplex,45000,other,45-49,1,3802,850,1904,390,1762,6852,480,28545,51606,52
PE,single_detached,39000,never_married,25-29,2,7080,900,5480,1230,738,660,50,35488,45984,52
PE,apartment,32000,other,35-39,2,3470,1470,8541,170,2072,140,156,26455,29284,52
PE,duplex,53000,married,30-34,1,10360,3400,3215,1900,4378,3170,1970,49855,66666,48
PE,apartment,26000,married,55-59,2,8540,5610,8247,895,8658,1815,852,66802,79320,49
PE,single_detached,1300,never_married,40-44,2,3420,803,1820,310,230,0,630,22049,31043,49
PE,single_detached,34000,married,30-34,1,5730,760,2346,595,2885,50,440,31114,41177,52
PE,apartment,23000,married,30-34,2,5540,1320,1660,415,1942,2800,110,32982,39418,52
PE,single_detached,20000,married,25-29,2,5200,3830,6700,890,2874,1230,240,46482,57939,24
PE,apartment,27000,other,40-44,1,6180,770,4650,263,3549,1040,394,27088,32342,44
PE,apartment,38000,other,55-59,2,4480,633,8510,215,1263,50,2955,36123,51583,40
PE,apartment,81000,other,65-69,2,5980,2800,3510,2490,2570,380,960,58718,86533,52
PE,apartment,17000,other,50-54,2,1980,1131,1220,155,90,70,40,15051,17495,50
PE,semi_detached,53000,other,40-44,2,7900,4750,4150,1280,3350,400,1250,42758,49279,52
PE,duplex,36000,other,45-49,2,4550,1820,16931,1230,900,3170,510,39977,50919,52
PE,single_detached,58000,married,30-34,1,7460,1025,2385,1270,2420,0,320,42370,53772,52
PE,single_detached,64000,other,40-44,2,4650,3180,19835,870,680,0,168,54039,58813,52
PE,single_detached,19000,married,40-44,2,12275,4700,7601,900,1852,3756,160,69279,89276,52
PE,single_detached,27000,married,30-34,2,8796,1858,6455,1340,6039,218,970,61488,92385,16
PE,single_detached,43000,married,35-39,2,9100,3425,8254,1200,8725,3870,1115,73660,99097,52
PE,single_detached,49000,married,30-34,2,9000,4105,8131,2155,6082,2060,1522,56877,86517,52
PE,single_detached,30000,married,40-44,1,14970,3390,4320,1800,5338,1860,391,69696,79371,52
PE,single_detached,82000,other,50-54,2,5500,1340,12144,1390,4196,0,2443,56304,90533,52
PE,single_detached,48000,married,45-49,2,7880,1089,33140,555,4332,100,120,62224,81324,52
PE,single_detached,52000,married,30-34,2,3730,1340,7164,150,2033,0,1024,34351,53962,40
PE,single_detached,61000,other,65-69,2,5980,1850,4225,2560,5226,0,1236,43328,76156,52
PE,duplex,27000,married,45-49,1,2224,660,18160,346,1990,0,60,37280,48089,35
PE,apartment,27000,other,50-54,2,5980,253,2898,480,1960,5350,700,30890,45139,52
PE,single_detached,55000,other,35-39,2,6590,3070,5600,810,1650,500,554,58729,86681,52
PE,apartment,33000,never_married,45-49,2,2900,3240,13398,1445,1571,50,171,37620,44327,52
PE,apartment,17000,never_married,25-29,2,2840,1990,420,635,601,350,80,19174,19401,27
PE,apartment,31000,never_married,25-29,2,5500,5030,4760,1080,4468,3670,220,41932,44686,52
PE,apartment,9300,never_married,<25,2,6240,2190,3186,1660,926,2600,60,20957,24137,16
PE,single_detached,44000,never_married,50-54,1,9360,860,30861,440,2550,12480,426,65167,77483,52
PE,apartment,36000,other,50-54,1,6280,2522,5365,420,2400,2475,881,28104,41326,50
PE,row_house,21000,other,45-49,2,2600,2220,770,415,914,50,10,19123,21632,34
PE,apartment,19000,never_married,<25,1,8400,2640,3865,800,1290,5240,760,37528,52316,22
PE,apartment,46000,other,30-34,2,7350,4030,3230,950,2350,840,2150,57980,76282,46
PE,single_detached,39000,other,35-39,2,9800,7080,10770,2980,4475,2820,50,85693,98033,52
PE,single_detached,67000,never_married,35-39,2,6060,2142,4870,1075,3723,660,1491,45950,64042,52
PE,apartment,32000,never_married,40-44,1,5600,635,2596,595,3190,1210,295,25830,33337,52
PE,apartment,17000,never_married,40-44,1,3560,410,280,220,1030,0,140,14570,18160,52
PE,apartment,19000,other,45-49,2,2700,760,4010,510,580,40,519,19643,22045,52
PE,apartment,30000,never_married,25-29,2,5260,2371,6909,1498,2998,400,45,33076,51179,52
PE,apartment,16000,married,50-54,2,6420,613,7620,125,1262,8640,450,35781,47421,52
PE,apartment,35000,never_married,50-54,1,2760,531,15350,460,795,1040,150,32505,38788,44
PE,apartment,53000,married,70-74,1,10000,1417,4790,985,2020,1200,594,42444,54485,40
PE,semi_detached,30000,married,30-34,2,6460,1105,5895,1500,795,1300,1960,36907,52731,37
PE,semi_detached,40000,other,45-49,2,5422,737,7060,470,1227,60,569,32741,38161,52
PE,semi_detached,27000,married,50-54,2,8678,3980,7156,1172,4605,1200,1838,54659,71851,44
PE,semi_detached,28000,married,25-29,2,10920,1455,10543,1075,3909,375,457,53780,61308,52
PE,single_detached,40000,married,45-49,1,5400,1910,16951,688,1276,7500,645,70578,79530,52
PE,row_house,43000,other,40-44,2,8200,2480,3720,1040,5062,3780,234,40409,42444,52
PE,semi_detached,48000,other,50-54,2,9454,3186,9604,550,2020,3285,138,45203,46952,48
PE,semi_detached,52000,other,50-54,2,6480,5070,7063,3575,3784,1800,1540,47371,65036,52
PE,semi_detached,31000,other,40-44,2,7934,2535,3980,1860,2250,4736,520,41873,44896,50
PE,single_detached,56000,married,45-49,2,7384,4620,19384,990,6847,400,500,64778,91358,52
PE,single_detached,39000,married,45-49,2,8680,2925,14220,2065,7487,3740,1065,68148,91048,52
PE,single_detached,31000,married,35-39,2,8360,1870,8192,2320,1885,1685,311,38509,73478,52
PE,semi_detached,14000,married,25-29,2,5860,3100,2340,2132,5514,4600,578,51398,71606,24
PE,single_detached,40000,married,60-64,1,8400,1471,5075,1020,6794,0,175,36992,51614,52
PE,single_detached,22000,other,65-69,2,3060,347,1927,407,929,0,35,16273,19947,20
PE,other,46000,married,30-34,1,1975,2050,4640,1704,2390,400,875,32862,48450,46
PE,apartment,43000,other,60-64,1,6192,306,21778,201,843,7750,542,45053,56173,52
PE,row_house,72000,other,50-54,2,1465,1202,2815,1675,1047,10,215,27331,35342,52
PE,apartment,25000,other,60-64,2,2560,1040,1900,978,854,1570,102,19021,24479,52
PE,single_detached,49000,married,<25,2,5400,4720,8618,1746,1435,150,280,40442,57088,52
PE,semi_detached,39000,never_married,30-34,2,6540,3355,23180,1641,1153,1230,837,51608,62916,52
PE,apartment,19000,married,60-64,1,3325,506,3194,730,560,2006,132,18707,20762,42
PE,single_detached,21000,married,35-39,1,2520,1362,2782,640,378,200,390,31013,34679,17
PE,apartment,40000,never_married,30-34,1,4680,2160,350,460,1600,7800,2000,26810,33902,40
PE,apartment,30000,never_married,55-59,1,5000,916,12630,615,998,3120,548,32799,41118,52
NS,other,42000,married,45-49,1,5500,2780,2448,1040,9566,1040,1274,42551,59053,52
NS,single_detached,42000,married,45-49,1,6300,2070,19760,580,1049,25,828,40616,63274,46
NS,single_detached,50000,other,50-54,1,7700,1675,8642,1300,3718,1060,650,35925,47755,52
00,other,15000,never_married,<25,2,8640,1139,4250,470,3930,2280,360,34258,36613,52
